Time,Cd,Cd(f),Cd(r),Cl,Cl(f),Cl(r),CmPitch,CmRoll,CmYaw,Cs,Cs(f),Cs(r)
1082.0,0.1062924,-1.066753,1.173046,-1.690458,-0.2516136,-1.438844,0.5936153,-1.119899,-0.01798259,0.07560207,0.01981844,0.05578363
1083.0,0.1062924,-1.066753,1.173046,-1.690458,-0.2516136,-1.438844,0.5936152,-1.119899,-0.01798259,0.07560206,0.01981844,0.05578362
1084.0,0.1062924,-1.066753,1.173046,-1.690458,-0.2516136,-1.438844,0.5936152,-1.119899,-0.01798259,0.07560205,0.01981844,0.05578361
1085.0,0.1062924,-1.066753,1.173046,-1.690458,-0.2516136,-1.438844,0.5936152,-1.119899,-0.01798259,0.07560206,0.01981844,0.05578361
1086.0,0.1062924,-1.066753,1.173046,-1.690458,-0.2516136,-1.438844,0.5936152,-1.119899,-0.01798259,0.07560206,0.01981844,0.05578362
1087.0,0.1062924,-1.066753,1.173046,-1.690458,-0.2516136,-1.438844,0.5936152,-1.119899,-0.01798259,0.07560207,0.01981844,0.05578362
1088.0,0.1062924,-1.066753,1.173046,-1.690458,-0.2516135,-1.438844,0.5936153,-1.119899,-0.01798259,0.07560207,0.01981844,0.05578363
1089.0,0.1062924,-1.066753,1.173046,-1.690458,-0.2516135,-1.438844,0.5936153,-1.119899,-0.01798259,0.07560208,0.01981845,0.05578363
1090.0,0.1062924,-1.066753,1.173046,-1.690458,-0.2516135,-1.438844,0.5936152,-1.119899,-0.01798259,0.07560208,0.01981845,0.05578363
1091.0,0.1062924,-1.066753,1.173045,-1.690458,-0.2516136,-1.438844,0.5936152,-1.119899,-0.01798259,0.07560207,0.01981845,0.05578363
1092.0,0.1062924,-1.066753,1.173045,-1.690458,-0.2516136,-1.438844,0.5936151,-1.119899,-0.01798258,0.07560207,0.01981845,0.05578362
1093.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516137,-1.438844,0.5936151,-1.119899,-0.01798258,0.07560206,0.01981845,0.05578361
1094.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516137,-1.438844,0.593615,-1.119899,-0.01798258,0.07560206,0.01981845,0.05578361
1095.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516137,-1.438844,0.593615,-1.119899,-0.01798258,0.07560206,0.01981845,0.05578361
1096.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516136,-1.438844,0.5936151,-1.119899,-0.01798258,0.07560206,0.01981845,0.05578361
1097.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516136,-1.438844,0.5936151,-1.119899,-0.01798258,0.07560206,0.01981845,0.05578362
1098.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516135,-1.438844,0.5936151,-1.119899,-0.01798258,0.07560207,0.01981845,0.05578362
1099.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516135,-1.438844,0.5936151,-1.119899,-0.01798258,0.07560207,0.01981845,0.05578362
1100.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516135,-1.438844,0.5936151,-1.119899,-0.01798258,0.07560208,0.01981846,0.05578362
1101.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516136,-1.438844,0.5936151,-1.119899,-0.01798258,0.07560207,0.01981846,0.05578361
1102.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516137,-1.438844,0.593615,-1.119899,-0.01798257,0.07560207,0.01981846,0.05578361
1103.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516137,-1.438844,0.593615,-1.119899,-0.01798257,0.07560207,0.01981846,0.05578361
1104.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516137,-1.438844,0.593615,-1.119899,-0.01798258,0.07560206,0.01981846,0.05578361
1105.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516136,-1.438844,0.593615,-1.119899,-0.01798258,0.07560206,0.01981845,0.05578361
1106.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516136,-1.438844,0.593615,-1.119899,-0.01798258,0.07560206,0.01981845,0.05578361
1107.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516135,-1.438844,0.5936151,-1.119899,-0.01798258,0.07560207,0.01981845,0.05578361
1108.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516135,-1.438844,0.5936151,-1.119899,-0.01798258,0.07560207,0.01981846,0.05578361
1109.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516135,-1.438844,0.5936151,-1.119899,-0.01798258,0.07560208,0.01981846,0.05578361
1110.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516136,-1.438844,0.5936151,-1.119899,-0.01798257,0.07560208,0.01981846,0.05578361
1111.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516136,-1.438844,0.5936151,-1.119899,-0.01798257,0.07560208,0.01981847,0.05578361
1112.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516137,-1.438844,0.5936151,-1.119899,-0.01798257,0.07560207,0.01981846,0.05578361
1113.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516137,-1.438844,0.593615,-1.119899,-0.01798258,0.07560207,0.01981846,0.05578361
1114.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516137,-1.438844,0.593615,-1.119899,-0.01798258,0.07560206,0.01981845,0.05578361
1115.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516136,-1.438844,0.5936151,-1.119899,-0.01798258,0.07560206,0.01981844,0.05578361
1116.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516135,-1.438844,0.5936151,-1.119899,-0.01798258,0.07560205,0.01981844,0.05578361
1117.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516135,-1.438844,0.5936151,-1.119899,-0.01798259,0.07560205,0.01981844,0.05578361
1118.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516135,-1.438844,0.5936152,-1.119899,-0.01798258,0.07560206,0.01981845,0.05578361
1119.0,0.1062924,-1.066753,1.173045,-1.690458,-0.2516135,-1.438844,0.5936152,-1.119899,-0.01798258,0.07560206,0.01981845,0.05578361
1120.0,0.1062924,-1.066753,1.173045,-1.690458,-0.2516136,-1.438844,0.5936152,-1.119899,-0.01798258,0.07560207,0.01981845,0.05578361
1121.0,0.1062924,-1.066753,1.173045,-1.690458,-0.2516136,-1.438844,0.5936152,-1.119899,-0.01798258,0.07560207,0.01981845,0.05578361
1122.0,0.1062924,-1.066753,1.173045,-1.690458,-0.2516136,-1.438844,0.5936152,-1.119899,-0.01798258,0.07560206,0.01981845,0.05578361
1123.0,0.1062924,-1.066753,1.173045,-1.690458,-0.2516136,-1.438844,0.5936151,-1.119899,-0.01798258,0.07560205,0.01981844,0.05578361
1124.0,0.1062925,-1.066753,1.173045,-1.690457,-0.2516136,-1.438844,0.5936151,-1.119899,-0.01798259,0.07560205,0.01981844,0.05578361
1125.0,0.1062925,-1.066753,1.173045,-1.690457,-0.2516135,-1.438844,0.5936152,-1.119899,-0.01798259,0.07560205,0.01981843,0.05578361
1126.0,0.1062925,-1.066753,1.173045,-1.690457,-0.2516135,-1.438844,0.5936152,-1.119899,-0.01798259,0.07560205,0.01981843,0.05578362
1127.0,0.1062925,-1.066753,1.173045,-1.690458,-0.2516135,-1.438844,0.5936153,-1.119899,-0.01798259,0.07560205,0.01981843,0.05578362
1128.0,0.1062925,-1.066753,1.173045,-1.690458,-0.2516135,-1.438844,0.5936153,-1.119899,-0.01798259,0.07560205,0.01981844,0.05578362
1129.0,0.1062924,-1.066753,1.173045,-1.690458,-0.2516135,-1.438844,0.5936153,-1.119899,-0.01798259,0.07560206,0.01981844,0.05578362
1130.0,0.1062924,-1.066753,1.173045,-1.690458,-0.2516135,-1.438844,0.5936153,-1.119899,-0.01798259,0.07560206,0.01981844,0.05578362
1131.0,0.1062924,-1.066753,1.173045,-1.690458,-0.2516135,-1.438844,0.5936153,-1.119899,-0.01798259,0.07560206,0.01981845,0.05578362
1132.0,0.1062924,-1.066753,1.173045,-1.690458,-0.2516135,-1.438844,0.5936153,-1.119899,-0.01798259,0.07560206,0.01981844,0.05578362
1133.0,0.1062924,-1.066753,1.173045,-1.690458,-0.2516135,-1.438844,0.5936152,-1.119899,-0.01798259,0.07560206,0.01981844,0.05578362
1134.0,0.1062925,-1.066753,1.173045,-1.690458,-0.2516135,-1.438844,0.5936152,-1.119899,-0.0179826,0.07560205,0.01981843,0.05578362
1135.0,0.1062925,-1.066753,1.173045,-1.690458,-0.2516135,-1.438844,0.5936152,-1.119899,-0.0179826,0.07560205,0.01981843,0.05578362
1136.0,0.1062925,-1.066753,1.173045,-1.690458,-0.2516135,-1.438844,0.5936153,-1.119899,-0.0179826,0.07560205,0.01981843,0.05578362
1137.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516135,-1.438844,0.5936154,-1.119899,-0.0179826,0.07560206,0.01981843,0.05578362
1138.0,0.1062924,-1.066753,1.173045,-1.690458,-0.2516135,-1.438844,0.5936154,-1.119899,-0.01798259,0.07560206,0.01981844,0.05578362
1139.0,0.1062924,-1.066753,1.173045,-1.690458,-0.2516135,-1.438844,0.5936154,-1.119899,-0.01798259,0.07560206,0.01981845,0.05578362
1140.0,0.1062924,-1.066753,1.173045,-1.690458,-0.2516135,-1.438844,0.5936154,-1.119899,-0.01798258,0.07560206,0.01981845,0.05578362
1141.0,0.1062924,-1.066753,1.173045,-1.690458,-0.2516135,-1.438844,0.5936154,-1.119899,-0.01798259,0.07560206,0.01981845,0.05578362
1142.0,0.1062924,-1.066753,1.173045,-1.690458,-0.2516136,-1.438844,0.5936153,-1.119899,-0.01798259,0.07560206,0.01981844,0.05578362
1143.0,0.1062925,-1.066753,1.173045,-1.690458,-0.2516136,-1.438844,0.5936153,-1.119899,-0.01798259,0.07560206,0.01981843,0.05578362
1144.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516136,-1.438844,0.5936153,-1.119899,-0.0179826,0.07560206,0.01981843,0.05578363
1145.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516136,-1.438844,0.5936153,-1.119899,-0.0179826,0.07560205,0.01981843,0.05578363
1146.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516136,-1.438844,0.5936153,-1.119899,-0.0179826,0.07560205,0.01981843,0.05578363
1147.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516135,-1.438844,0.5936154,-1.119899,-0.0179826,0.07560205,0.01981843,0.05578362
1148.0,0.1062924,-1.066753,1.173046,-1.690458,-0.2516135,-1.438844,0.5936154,-1.119899,-0.01798259,0.07560205,0.01981844,0.05578362
1149.0,0.1062924,-1.066753,1.173045,-1.690458,-0.2516135,-1.438844,0.5936154,-1.119899,-0.01798258,0.07560206,0.01981844,0.05578361
1150.0,0.1062924,-1.066753,1.173045,-1.690458,-0.2516135,-1.438844,0.5936154,-1.119899,-0.01798258,0.07560206,0.01981844,0.05578361
1151.0,0.1062924,-1.066753,1.173045,-1.690458,-0.2516135,-1.438844,0.5936153,-1.119899,-0.01798259,0.07560206,0.01981844,0.05578362
1152.0,0.1062924,-1.066753,1.173045,-1.690458,-0.2516136,-1.438844,0.5936152,-1.119899,-0.01798259,0.07560206,0.01981844,0.05578362
1153.0,0.1062924,-1.066753,1.173045,-1.690458,-0.2516137,-1.438844,0.5936152,-1.119899,-0.0179826,0.07560206,0.01981843,0.05578363
1154.0,0.1062924,-1.066753,1.173046,-1.690458,-0.2516137,-1.438844,0.5936152,-1.119899,-0.0179826,0.07560207,0.01981843,0.05578364
1155.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516137,-1.438844,0.5936152,-1.119899,-0.01798261,0.07560206,0.01981843,0.05578364
1156.0,0.1062924,-1.066753,1.173046,-1.690458,-0.2516137,-1.438844,0.5936152,-1.119899,-0.0179826,0.07560206,0.01981843,0.05578364
1157.0,0.1062924,-1.066753,1.173046,-1.690458,-0.2516136,-1.438844,0.5936152,-1.119899,-0.0179826,0.07560206,0.01981843,0.05578363
1158.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516136,-1.438844,0.5936152,-1.119899,-0.01798259,0.07560206,0.01981844,0.05578362
1159.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516135,-1.438844,0.5936151,-1.119899,-0.01798259,0.07560206,0.01981844,0.05578362
1160.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516136,-1.438844,0.5936151,-1.119899,-0.01798258,0.07560206,0.01981845,0.05578362
1161.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516136,-1.438844,0.593615,-1.119899,-0.01798259,0.07560206,0.01981845,0.05578362
1162.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516136,-1.438844,0.593615,-1.119899,-0.01798259,0.07560207,0.01981844,0.05578362
1163.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516137,-1.438844,0.593615,-1.119899,-0.0179826,0.07560207,0.01981844,0.05578363
1164.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516137,-1.438844,0.593615,-1.119899,-0.0179826,0.07560207,0.01981844,0.05578363
1165.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516137,-1.438844,0.593615,-1.119899,-0.0179826,0.07560207,0.01981844,0.05578363
1166.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516137,-1.438844,0.593615,-1.119899,-0.01798259,0.07560207,0.01981844,0.05578362
1167.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516136,-1.438844,0.593615,-1.119899,-0.01798258,0.07560206,0.01981845,0.05578362
1168.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516136,-1.438844,0.593615,-1.119899,-0.01798258,0.07560206,0.01981845,0.05578361
1169.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516136,-1.438844,0.593615,-1.119899,-0.01798257,0.07560206,0.01981846,0.0557836
1170.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516136,-1.438843,0.5936149,-1.119899,-0.01798258,0.07560206,0.01981845,0.05578361
1171.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516136,-1.438843,0.5936149,-1.119899,-0.01798258,0.07560206,0.01981845,0.05578361
1172.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516136,-1.438844,0.593615,-1.119899,-0.01798259,0.07560207,0.01981845,0.05578362
1173.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516137,-1.438844,0.593615,-1.119899,-0.01798259,0.07560207,0.01981844,0.05578363
1174.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516137,-1.438844,0.593615,-1.119899,-0.01798259,0.07560207,0.01981844,0.05578363
1175.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516137,-1.438844,0.5936151,-1.119899,-0.01798259,0.07560207,0.01981844,0.05578362
1176.0,0.1062924,-1.066753,1.173045,-1.690458,-0.2516137,-1.438844,0.5936151,-1.119899,-0.01798259,0.07560206,0.01981845,0.05578362
1177.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516136,-1.438844,0.5936151,-1.119899,-0.01798258,0.07560206,0.01981845,0.05578361
1178.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516136,-1.438844,0.5936151,-1.119899,-0.01798258,0.07560206,0.01981845,0.0557836
1179.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516136,-1.438844,0.5936151,-1.119899,-0.01798258,0.07560205,0.01981845,0.0557836
1180.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516135,-1.438844,0.5936151,-1.119899,-0.01798258,0.07560205,0.01981845,0.05578361
1181.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516135,-1.438844,0.5936151,-1.119899,-0.01798259,0.07560205,0.01981844,0.05578361
1182.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516135,-1.438844,0.5936152,-1.119899,-0.01798259,0.07560206,0.01981844,0.05578362
1183.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516135,-1.438844,0.5936152,-1.119899,-0.0179826,0.07560206,0.01981843,0.05578363
1184.0,0.1062924,-1.066753,1.173045,-1.690458,-0.2516135,-1.438844,0.5936153,-1.119899,-0.01798259,0.07560206,0.01981844,0.05578363
1185.0,0.1062924,-1.066753,1.173045,-1.690458,-0.2516136,-1.438844,0.5936153,-1.119899,-0.01798259,0.07560206,0.01981844,0.05578362
1186.0,0.1062924,-1.066753,1.173045,-1.690458,-0.2516136,-1.438844,0.5936153,-1.119899,-0.01798259,0.07560206,0.01981845,0.05578362
1187.0,0.1062924,-1.066753,1.173045,-1.690458,-0.2516136,-1.438844,0.5936153,-1.119899,-0.01798258,0.07560206,0.01981845,0.05578361
1188.0,0.1062925,-1.066753,1.173045,-1.690458,-0.2516136,-1.438844,0.5936153,-1.119899,-0.01798258,0.07560205,0.01981844,0.05578361
1189.0,0.1062925,-1.066753,1.173045,-1.690458,-0.2516136,-1.438844,0.5936153,-1.119899,-0.01798259,0.07560205,0.01981844,0.05578361
1190.0,0.1062925,-1.066753,1.173045,-1.690458,-0.2516135,-1.438844,0.5936153,-1.119899,-0.01798259,0.07560205,0.01981843,0.05578362
1191.0,0.1062925,-1.066753,1.173045,-1.690458,-0.2516135,-1.438844,0.5936154,-1.119899,-0.0179826,0.07560205,0.01981842,0.05578363
1192.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516135,-1.438844,0.5936154,-1.119899,-0.01798261,0.07560205,0.01981841,0.05578364
1193.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516135,-1.438844,0.5936155,-1.119899,-0.01798261,0.07560206,0.01981841,0.05578364
1194.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516135,-1.438845,0.5936155,-1.119899,-0.01798261,0.07560206,0.01981842,0.05578364
1195.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516136,-1.438845,0.5936155,-1.119899,-0.01798261,0.07560206,0.01981842,0.05578364
1196.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516136,-1.438845,0.5936155,-1.119899,-0.0179826,0.07560206,0.01981843,0.05578363
1197.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516137,-1.438845,0.5936154,-1.119899,-0.0179826,0.07560206,0.01981843,0.05578363
1198.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516136,-1.438845,0.5936154,-1.119899,-0.0179826,0.07560205,0.01981843,0.05578362
1199.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516136,-1.438844,0.5936155,-1.119899,-0.0179826,0.07560205,0.01981843,0.05578362
1200.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516135,-1.438845,0.5936155,-1.119899,-0.0179826,0.07560205,0.01981842,0.05578363
1201.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516134,-1.438845,0.5936156,-1.119899,-0.01798261,0.07560205,0.01981842,0.05578364
1202.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516134,-1.438845,0.5936156,-1.119899,-0.01798261,0.07560206,0.01981842,0.05578364
1203.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516134,-1.438845,0.5936156,-1.119899,-0.01798261,0.07560206,0.01981842,0.05578364
1204.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516135,-1.438845,0.5936156,-1.119899,-0.01798261,0.07560207,0.01981843,0.05578364
1205.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516136,-1.438845,0.5936156,-1.119899,-0.0179826,0.07560207,0.01981844,0.05578364
1206.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516137,-1.438845,0.5936155,-1.119899,-0.01798259,0.07560207,0.01981844,0.05578363
1207.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516137,-1.438845,0.5936155,-1.119899,-0.01798259,0.07560207,0.01981844,0.05578363
1208.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516137,-1.438845,0.5936155,-1.119899,-0.0179826,0.07560206,0.01981843,0.05578363
1209.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516136,-1.438845,0.5936155,-1.119899,-0.0179826,0.07560205,0.01981843,0.05578363
1210.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516135,-1.438845,0.5936156,-1.119899,-0.01798261,0.07560205,0.01981842,0.05578363
1211.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516134,-1.438845,0.5936156,-1.119899,-0.01798262,0.07560205,0.01981841,0.05578364
1212.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516134,-1.438845,0.5936157,-1.119899,-0.01798262,0.07560206,0.01981841,0.05578365
1213.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516134,-1.438845,0.5936157,-1.119899,-0.01798262,0.07560206,0.01981841,0.05578365
1214.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516135,-1.438845,0.5936156,-1.119899,-0.01798261,0.07560207,0.01981842,0.05578365
1215.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516136,-1.438845,0.5936156,-1.119899,-0.01798261,0.07560207,0.01981843,0.05578364
1216.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516137,-1.438845,0.5936155,-1.119899,-0.01798261,0.07560207,0.01981843,0.05578364
1217.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516137,-1.438845,0.5936155,-1.119899,-0.01798261,0.07560206,0.01981843,0.05578364
1218.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516137,-1.438845,0.5936155,-1.119899,-0.01798261,0.07560206,0.01981842,0.05578364
1219.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516136,-1.438845,0.5936156,-1.119899,-0.01798261,0.07560206,0.01981841,0.05578364
1220.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516135,-1.438845,0.5936157,-1.119899,-0.01798262,0.07560205,0.01981841,0.05578365
1221.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516134,-1.438845,0.5936157,-1.1199,-0.01798262,0.07560206,0.01981841,0.05578365
1222.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516134,-1.438845,0.5936157,-1.1199,-0.01798262,0.07560206,0.01981841,0.05578365
1223.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516135,-1.438845,0.5936157,-1.1199,-0.01798262,0.07560207,0.01981842,0.05578365
1224.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516135,-1.438845,0.5936156,-1.119899,-0.01798261,0.07560207,0.01981843,0.05578364
1225.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516136,-1.438845,0.5936156,-1.119899,-0.0179826,0.07560208,0.01981844,0.05578364
1226.0,0.1062925,-1.066753,1.173046,-1.690459,-0.2516137,-1.438845,0.5936156,-1.119899,-0.0179826,0.07560208,0.01981844,0.05578364
1227.0,0.1062925,-1.066753,1.173046,-1.690459,-0.2516137,-1.438845,0.5936156,-1.119899,-0.0179826,0.07560207,0.01981844,0.05578363
1228.0,0.1062925,-1.066753,1.173046,-1.690459,-0.2516137,-1.438845,0.5936156,-1.119899,-0.0179826,0.07560207,0.01981843,0.05578363
1229.0,0.1062925,-1.066753,1.173046,-1.690459,-0.2516136,-1.438845,0.5936157,-1.119899,-0.01798261,0.07560207,0.01981843,0.05578364
1230.0,0.1062925,-1.066753,1.173046,-1.690459,-0.2516135,-1.438845,0.5936157,-1.1199,-0.01798261,0.07560206,0.01981842,0.05578364
1231.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516134,-1.438845,0.5936158,-1.1199,-0.01798261,0.07560207,0.01981842,0.05578364
1232.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516134,-1.438845,0.5936158,-1.1199,-0.01798261,0.07560207,0.01981843,0.05578364
1233.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516134,-1.438845,0.5936158,-1.1199,-0.0179826,0.07560207,0.01981843,0.05578364
1234.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516135,-1.438845,0.5936157,-1.1199,-0.0179826,0.07560207,0.01981844,0.05578363
1235.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516135,-1.438845,0.5936157,-1.119899,-0.01798259,0.07560207,0.01981845,0.05578363
1236.0,0.1062925,-1.066753,1.173046,-1.690459,-0.2516136,-1.438845,0.5936157,-1.119899,-0.01798259,0.07560207,0.01981845,0.05578363
1237.0,0.1062925,-1.066753,1.173046,-1.690459,-0.2516137,-1.438845,0.5936157,-1.119899,-0.0179826,0.07560207,0.01981844,0.05578363
1238.0,0.1062925,-1.066753,1.173046,-1.690459,-0.2516137,-1.438845,0.5936157,-1.1199,-0.0179826,0.07560207,0.01981843,0.05578364
1239.0,0.1062925,-1.066753,1.173046,-1.690459,-0.2516136,-1.438845,0.5936158,-1.1199,-0.01798261,0.07560207,0.01981842,0.05578364
1240.0,0.1062925,-1.066753,1.173046,-1.690459,-0.2516136,-1.438845,0.5936158,-1.1199,-0.01798261,0.07560206,0.01981842,0.05578365
1241.0,0.1062925,-1.066753,1.173046,-1.690459,-0.2516135,-1.438845,0.5936158,-1.1199,-0.01798261,0.07560206,0.01981842,0.05578365
1242.0,0.1062925,-1.066753,1.173046,-1.690459,-0.2516134,-1.438845,0.5936158,-1.1199,-0.01798261,0.07560206,0.01981842,0.05578364
1243.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516134,-1.438845,0.5936158,-1.1199,-0.01798261,0.07560206,0.01981843,0.05578364
1244.0,0.1062925,-1.066753,1.173046,-1.690459,-0.2516135,-1.438845,0.5936158,-1.1199,-0.0179826,0.07560207,0.01981843,0.05578364
1245.0,0.1062925,-1.066753,1.173046,-1.690459,-0.2516135,-1.438845,0.5936158,-1.1199,-0.0179826,0.07560207,0.01981843,0.05578363
1246.0,0.1062925,-1.066753,1.173046,-1.690459,-0.2516136,-1.438845,0.5936158,-1.1199,-0.0179826,0.07560207,0.01981843,0.05578363
1247.0,0.1062925,-1.066753,1.173046,-1.690459,-0.2516137,-1.438845,0.5936157,-1.1199,-0.0179826,0.07560207,0.01981843,0.05578364
1248.0,0.1062925,-1.066753,1.173046,-1.690459,-0.2516137,-1.438845,0.5936157,-1.1199,-0.01798261,0.07560207,0.01981843,0.05578364
1249.0,0.1062925,-1.066753,1.173046,-1.690459,-0.2516137,-1.438845,0.5936157,-1.1199,-0.01798261,0.07560207,0.01981842,0.05578364
1250.0,0.1062925,-1.066753,1.173046,-1.690459,-0.2516136,-1.438845,0.5936158,-1.1199,-0.01798261,0.07560207,0.01981842,0.05578364
1251.0,0.1062925,-1.066753,1.173046,-1.690459,-0.2516135,-1.438845,0.5936158,-1.1199,-0.01798261,0.07560207,0.01981842,0.05578364
1252.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516134,-1.438845,0.5936158,-1.1199,-0.0179826,0.07560207,0.01981843,0.05578364
1253.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516134,-1.438845,0.5936157,-1.1199,-0.0179826,0.07560207,0.01981843,0.05578363
1254.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516135,-1.438845,0.5936157,-1.1199,-0.0179826,0.07560207,0.01981844,0.05578363
1255.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516135,-1.438845,0.5936157,-1.1199,-0.01798259,0.07560207,0.01981844,0.05578363
1256.0,0.1062925,-1.066753,1.173046,-1.690459,-0.2516136,-1.438845,0.5936156,-1.1199,-0.01798259,0.07560207,0.01981844,0.05578363
1257.0,0.1062925,-1.066753,1.173046,-1.690459,-0.2516137,-1.438845,0.5936156,-1.1199,-0.0179826,0.07560207,0.01981844,0.05578363
1258.0,0.1062925,-1.066753,1.173046,-1.690459,-0.2516137,-1.438845,0.5936156,-1.1199,-0.0179826,0.07560207,0.01981843,0.05578364
1259.0,0.1062925,-1.066753,1.173046,-1.690459,-0.2516137,-1.438845,0.5936156,-1.1199,-0.0179826,0.07560207,0.01981843,0.05578364
