iteration,Ux,Uy,Uz,k,omega,p
1975,1.034e-05,9.27858e-06,1.01336e-05,9.3929e-06,9.89719e-06,1.79334e-06
1976,8.22017e-06,1.09553e-05,9.68386e-06,9.39308e-06,9.89727e-06,0.000110252
1977,8.68177e-06,9.38096e-06,1.20679e-05,9.3931e-06,9.8973e-06,1.52938e-06
1978,9.2183e-06,1.09947e-05,1.08673e-05,9.39313e-06,9.89737e-06,0.000119898
1979,9.83966e-06,9.56444e-06,1.00656e-05,9.39308e-06,9.89739e-06,1.53445e-06
1980,1.04701e-05,1.11865e-05,9.22766e-06,9.39268e-06,9.89728e-06,0.000137613
1981,8.36809e-06,9.90578e-06,1.19935e-05,9.39267e-06,9.89729e-06,1.73532e-06
1982,8.83315e-06,1.15561e-05,1.06949e-05,9.39274e-06,9.89731e-06,0.000142149
1983,9.37151e-06,9.97923e-06,1.00931e-05,9.39283e-06,9.89732e-06,1.77524e-06
1984,1.00007e-05,1.15924e-05,9.29094e-06,9.39285e-06,9.8972e-06,0.00010451
1985,7.95186e-06,1.01948e-05,1.19713e-05,9.39303e-06,9.89725e-06,1.43935e-06
1986,8.38538e-06,8.72124e-06,1.06624e-05,9.39313e-06,9.89728e-06,0.000129242
1987,8.93499e-06,1.01403e-05,9.88949e-06,9.39327e-06,9.89736e-06,1.62695e-06
1988,9.52179e-06,8.67969e-06,1.22947e-05,9.39325e-06,9.8974e-06,0.000121995
1989,1.01437e-05,1.01782e-05,1.11025e-05,9.39278e-06,9.89727e-06,1.45647e-06
1990,8.01573e-06,9.16867e-06,1.07117e-05,9.39267e-06,9.89728e-06,0.000126725
1991,8.45678e-06,1.0733e-05,9.6957e-06,9.39268e-06,9.89734e-06,1.59881e-06
1992,8.97407e-06,9.21193e-06,1.22171e-05,9.39276e-06,9.89733e-06,0.000155371
1993,9.55739e-06,1.07394e-05,1.09622e-05,9.39288e-06,9.89734e-06,1.91145e-06
1994,1.02163e-05,9.36649e-06,1.02021e-05,9.39286e-06,9.89719e-06,0.000106384
1995,8.11638e-06,1.10326e-05,9.74432e-06,9.39308e-06,9.89726e-06,1.45549e-06
1996,8.60437e-06,9.47943e-06,1.21416e-05,9.39319e-06,9.89729e-06,0.000114705
1997,9.11896e-06,1.11228e-05,1.09596e-05,9.39328e-06,9.89734e-06,1.40874e-06
1998,9.74799e-06,9.62132e-06,1.01476e-05,9.39323e-06,9.89736e-06,0.000144292
1999,1.03976e-05,1.12823e-05,9.28934e-06,9.39274e-06,9.89727e-06,1.82218e-06
2000,,,,,,0.000136426
2001,,,,,,1.65839e-06
2002,,,,,,0.000163191
2003,,,,,,1.94892e-06
2004,,,,,,0.000103477
2005,,,,,,1.38334e-06
2006,,,,,,0.000126219
2007,,,,,,1.59281e-06
2008,,,,,,0.000121649
2009,,,,,,1.5056e-06
2010,,,,,,0.00015158
2011,,,,,,1.90268e-06
2012,,,,,,0.000153391
2013,,,,,,1.83055e-06
2014,,,,,,0.000106522
2015,,,,,,1.46119e-06
2016,,,,,,0.00011576
2017,,,,,,1.4619e-06
2018,,,,,,0.000144648
2019,,,,,,1.86796e-06
2020,,,,,,0.000147155
2021,,,,,,1.86027e-06
2022,,,,,,0.000101144
2023,,,,,,1.39499e-06
2024,,,,,,0.000107162
2025,,,,,,1.32197e-06
2026,,,,,,0.000134971
2027,,,,,,1.74359e-06
2028,,,,,,0.000126163
2029,,,,,,1.57052e-06
2030,,,,,,0.000156939
2031,,,,,,1.88473e-06
2032,,,,,,0.000101292
2033,,,,,,1.36872e-06
2034,,,,,,0.000126239
2035,,,,,,1.6008e-06
2036,,,,,,0.000123382
2037,,,,,,1.4944e-06
2038,,,,,,0.000155051
2039,,,,,,1.90963e-06
2040,,,,,,0.000155441
2041,,,,,,1.8463e-06
2042,,,,,,0.000105787
2043,,,,,,1.46242e-06
2044,,,,,,0.00011398
2045,,,,,,1.42556e-06
2046,,,,,,0.000143762
2047,,,,,,1.84369e-06
2048,,,,,,0.000146748
2049,,,,,,1.84049e-06
2050,,,,,,0.000103303
2051,,,,,,1.42018e-06
2052,,,,,,0.000109551
2053,,,,,,1.35554e-06
2054,,,,,,0.000138632
2055,,,,,,1.75683e-06
2056,,,,,,0.000129352
2057,,,,,,1.56178e-06
2058,,,,,,0.000160022
2059,,,,,,1.90476e-06
2060,,,,,,0.00010262
2061,,,,,,1.37761e-06
2062,,,,,,0.000127408
2063,,,,,,1.57575e-06
2064,,,,,,0.000124764
2065,,,,,,1.48311e-06
2066,,,,,,0.000157194
2067,,,,,,1.91219e-06
2068,,,,,,0.000101914
2069,,,,,,1.40799e-06
2070,,,,,,0.000123947
2071,,,,,,1.52697e-06
2072,,,,,,0.00011716
2073,,,,,,1.36754e-06
2074,,,,,,0.000145976
2075,,,,,,1.75563e-06
2076,,,,,,0.000146778
2077,,,,,,1.72837e-06
2078,,,,,,0.000105086
2079,,,,,,1.40674e-06
2080,,,,,,0.000114593
2081,,,,,,1.40378e-06
2082,,,,,,0.000146023
2083,,,,,,1.76355e-06
2084,,,,,,0.000137985
2085,,,,,,1.61474e-06
2086,,,,,,0.000104856
2087,,,,,,1.4602e-06
2088,,,,,,0.000111055
2089,,,,,,1.38912e-06
2090,,,,,,0.00012809
2091,,,,,,1.51387e-06
2092,,,,,,0.000131043
2093,,,,,,1.53128e-06
2094,,,,,,0.000160402
2095,,,,,,1.8534e-06
2096,,,,,,0.000101394
2097,,,,,,1.37298e-06
2098,,,,,,0.000126434
2099,,,,,,1.5411e-06
2100,,,,,,0.00013554
2101,,,,,,1.60914e-06
2102,,,,,,0.000154184
2103,,,,,,1.81248e-06
2104,,,,,,9.93875e-05
2105,,,,,,1.36367e-06
2106,,,,,,0.000121629
2107,,,,,,1.50267e-06
2108,,,,,,0.000125345
2109,,,,,,1.49279e-06
2110,,,,,,0.000141126
2111,,,,,,1.66975e-06
2112,,,,,,0.000143258
2113,,,,,,1.62944e-06
2114,,,,,,0.000105222
2115,,,,,,1.40684e-06
2116,,,,,,0.000115051
2117,,,,,,1.40689e-06
2118,,,,,,0.000148325
2119,,,,,,1.78847e-06
2120,,,,,,0.00015041
2121,,,,,,1.77678e-06
2122,,,,,,0.000102893
2123,,,,,,1.41322e-06
2124,,,,,,0.000107056
2125,,,,,,1.29906e-06
2126,,,,,,0.000134753
2127,,,,,,1.63099e-06
2128,,,,,,0.000124995
2129,,,,,,1.44219e-06
2130,,,,,,0.000156911
2131,,,,,,1.80915e-06
2132,,,,,,0.000103838
2133,,,,,,1.36319e-06
2134,,,,,,0.000121942
2135,,,,,,1.44274e-06
2136,,,,,,0.000131133
2137,,,,,,1.50828e-06
2138,,,,,,0.00016235
2139,,,,,,1.88046e-06
2140,,,,,,9.56062e-05
2141,,,,,,1.26672e-06
2142,,,,,,0.000116535
2143,,,,,,1.40394e-06
2144,,,,,,0.000120748
2145,,,,,,1.46733e-06
2146,,,,,,0.000138112
2147,,,,,,1.59941e-06
2148,,,,,,0.00014151
2149,,,,,,1.58333e-06
2150,,,,,,0.00010807
2151,,,,,,1.41029e-06
2152,,,,,,0.000118826
2153,,,,,,1.4572e-06
2154,,,,,,0.000139817
2155,,,,,,1.61329e-06
2156,,,,,,0.000143489
2157,,,,,,1.62111e-06
2158,,,,,,0.000170771
2159,,,,,,1.94601e-06
2160,,,,,,0.000100738
2161,,,,,,1.36219e-06
2162,,,,,,0.000123642
2163,,,,,,1.52869e-06
2164,,,,,,0.00013038
2165,,,,,,1.58141e-06
2166,,,,,,0.000149397
2167,,,,,,1.7137e-06
2168,,,,,,9.86213e-05
2169,,,,,,1.30159e-06
2170,,,,,,0.000122997
2171,,,,,,1.50557e-06
2172,,,,,,0.000128135
2173,,,,,,1.56387e-06
2174,,,,,,0.00014449
2175,,,,,,1.66025e-06
2176,,,,,,0.00014536
2177,,,,,,1.57572e-06
2178,,,,,,0.000105909
2179,,,,,,1.38644e-06
2180,,,,,,0.000108157
2181,,,,,,1.33352e-06
2182,,,,,,0.000141108
2183,,,,,,1.66546e-06
2184,,,,,,0.0001452
2185,,,,,,1.68892e-06
2186,,,,,,0.000100807
2187,,,,,,1.34298e-06
2188,,,,,,0.000105605
2189,,,,,,1.24746e-06
2190,,,,,,0.000134905
2191,,,,,,1.63331e-06
2192,,,,,,0.000124313
2193,,,,,,1.44373e-06
2194,,,,,,0.000155265
2195,,,,,,1.72667e-06
2196,,,,,,9.89076e-05
2197,,,,,,1.27788e-06
2198,,,,,,0.000117499
2199,,,,,,1.39958e-06
2200,,,,,,0.000127381
2201,,,,,,1.5118e-06
2202,,,,,,0.000159615
2203,,,,,,1.86791e-06
2204,,,,,,0.000147141
2205,,,,,,1.60422e-06
2206,,,,,,0.000105694
2207,,,,,,1.38716e-06
2208,,,,,,0.000113921
2209,,,,,,1.41446e-06
2210,,,,,,0.000133363
2211,,,,,,1.5722e-06
2212,,,,,,0.000139146
2213,,,,,,1.60089e-06
2214,,,,,,0.000105197
2215,,,,,,1.36646e-06
2216,,,,,,0.000113149
2217,,,,,,1.37387e-06
2218,,,,,,0.00013167
2219,,,,,,1.55142e-06
2220,,,,,,0.000134416
2221,,,,,,1.57174e-06
2222,,,,,,0.000162581
2223,,,,,,1.83051e-06
2224,,,,,,9.66425e-05
2225,,,,,,1.29054e-06
2226,,,,,,0.000120516
2227,,,,,,1.4638e-06
2228,,,,,,0.000128933
2229,,,,,,1.59721e-06
2230,,,,,,0.00014891
2231,,,,,,1.75007e-06
2232,,,,,,0.000150642
2233,,,,,,1.67654e-06
2234,,,,,,0.000108484
2235,,,,,,1.44875e-06
2236,,,,,,0.000116778
2237,,,,,,1.48529e-06
2238,,,,,,0.000136266
2239,,,,,,1.60947e-06
2240,,,,,,0.000140064
2241,,,,,,1.64359e-06
2242,,,,,,0.000104876
2243,,,,,,1.38731e-06
2244,,,,,,0.000112051
2245,,,,,,1.36882e-06
2246,,,,,,0.00013091
2247,,,,,,1.56397e-06
2248,,,,,,0.000133096
2249,,,,,,1.61642e-06
2250,,,,,,0.000162194
2251,,,,,,1.88463e-06
2252,,,,,,9.69181e-05
2253,,,,,,1.32465e-06
2254,,,,,,0.000120691
2255,,,,,,1.49321e-06
2256,,,,,,0.000128992
2257,,,,,,1.61759e-06
2258,,,,,,0.000148792
2259,,,,,,1.77575e-06
2260,,,,,,0.000150367
2261,,,,,,1.73157e-06
2262,,,,,,0.000108439
2263,,,,,,1.45448e-06
2264,,,,,,0.000116701
2265,,,,,,1.48238e-06
2266,,,,,,0.000136408
2267,,,,,,1.65241e-06
2268,,,,,,0.000140555
2269,,,,,,1.69429e-06
2270,,,,,,0.000105283
2271,,,,,,1.40803e-06
2272,,,,,,0.000113041
2273,,,,,,1.39676e-06
2274,,,,,,0.000131078
2275,,,,,,1.57472e-06
2276,,,,,,0.000133607
2277,,,,,,1.62398e-06
2278,,,,,,0.00016241
2279,,,,,,1.91688e-06
2280,,,,,,9.78757e-05
2281,,,,,,1.31783e-06
2282,,,,,,0.000121692
2283,,,,,,1.46439e-06
2284,,,,,,0.000130129
2285,,,,,,1.61926e-06
2286,,,,,,0.000149633
2287,,,,,,1.79068e-06
2288,,,,,,9.54136e-05
2289,,,,,,1.29098e-06
2290,,,,,,0.000118811
2291,,,,,,1.42844e-06
2292,,,,,,0.000122588
2293,,,,,,1.4863e-06
2294,,,,,,0.000139132
2295,,,,,,1.63328e-06
2296,,,,,,0.000140789
2297,,,,,,1.62098e-06
2298,,,,,,0.000101031
2299,,,,,,1.34427e-06
2300,,,,,,0.000110675
2301,,,,,,1.32038e-06
2302,,,,,,0.000142979
2303,,,,,,1.71121e-06
2304,,,,,,0.000145
2305,,,,,,1.75679e-06
2306,,,,,,0.000160814
2307,,,,,,1.83223e-06
2308,,,,,,0.000100008
2309,,,,,,1.34652e-06
2310,,,,,,0.000124313
2311,,,,,,1.50991e-06
2312,,,,,,0.000120405
2313,,,,,,1.43782e-06
2314,,,,,,0.000152008
2315,,,,,,1.79712e-06
2316,,,,,,9.98709e-05
2317,,,,,,1.3542e-06
2318,,,,,,0.000122946
2319,,,,,,1.4748e-06
2320,,,,,,0.000117145
2321,,,,,,1.36106e-06
2322,,,,,,0.000145886
2323,,,,,,1.69125e-06
2324,,,,,,0.000145302
2325,,,,,,1.66941e-06
2326,,,,,,0.000100327
2327,,,,,,1.36443e-06
2328,,,,,,0.000109928
2329,,,,,,1.32756e-06
2330,,,,,,0.000140411
2331,,,,,,1.68703e-06
2332,,,,,,0.000132843
2333,,,,,,1.53833e-06
2334,,,,,,0.000162343
2335,,,,,,1.84717e-06
2336,,,,,,0.000101305
2337,,,,,,1.36718e-06
2338,,,,,,0.000125341
2339,,,,,,1.538e-06
2340,,,,,,0.000120698
2341,,,,,,1.42529e-06
2342,,,,,,0.000150578
2343,,,,,,1.75757e-06
2344,,,,,,0.000151556
2345,,,,,,1.79069e-06
2346,,,,,,0.00010688
2347,,,,,,1.47346e-06
2348,,,,,,0.00011569
2349,,,,,,1.41925e-06
2350,,,,,,0.000144969
2351,,,,,,1.75255e-06
2352,,,,,,0.00013612
2353,,,,,,1.60215e-06
2354,,,,,,0.000100233
2355,,,,,,1.38221e-06
2356,,,,,,0.000108567
2357,,,,,,1.33642e-06
2358,,,,,,0.000125437
2359,,,,,,1.49312e-06
2360,,,,,,0.000129947
2361,,,,,,1.54752e-06
2362,,,,,,0.00015889
2363,,,,,,1.88343e-06
2364,,,,,,9.57468e-05
2365,,,,,,1.34112e-06
2366,,,,,,0.000120451
2367,,,,,,1.47917e-06
2368,,,,,,0.000128977
2369,,,,,,1.56922e-06
2370,,,,,,0.000146547
2371,,,,,,1.71908e-06
2372,,,,,,0.000148095
2373,,,,,,1.71449e-06
2374,,,,,,0.000105609
2375,,,,,,1.43872e-06
2376,,,,,,0.000114751
2377,,,,,,1.42945e-06
2378,,,,,,0.000132401
2379,,,,,,1.56164e-06
2380,,,,,,0.000137359
2381,,,,,,1.62124e-06
2382,,,,,,0.000165486
2383,,,,,,1.96948e-06
2384,,,,,,0.000101286
2385,,,,,,1.40312e-06
2386,,,,,,0.000125113
2387,,,,,,1.52143e-06
2388,,,,,,0.000131387
2389,,,,,,1.57668e-06
2390,,,,,,0.000148972
2391,,,,,,1.73783e-06
2392,,,,,,9.54305e-05
2393,,,,,,1.34139e-06
2394,,,,,,0.000117708
2395,,,,,,1.46117e-06
2396,,,,,,0.000123524
2397,,,,,,1.48131e-06
2398,,,,,,0.000139635
2399,,,,,,1.61037e-06
2400,,,,,,0.000142006
2401,,,,,,1.62059e-06
2402,,,,,,0.000104484
2403,,,,,,1.45562e-06
2404,,,,,,0.000107105
2405,,,,,,1.32588e-06
2406,,,,,,0.000138554
2407,,,,,,1.59838e-06
2408,,,,,,0.000141871
2409,,,,,,1.64863e-06
2410,,,,,,0.000158593
2411,,,,,,1.82051e-06
2412,,,,,,9.87229e-05
2413,,,,,,1.34793e-06
2414,,,,,,0.000123827
2415,,,,,,1.49972e-06
2416,,,,,,0.000130248
2417,,,,,,1.53515e-06
2418,,,,,,0.000148334
2419,,,,,,1.68847e-06
2420,,,,,,9.71105e-05
2421,,,,,,1.31333e-06
2422,,,,,,0.00012012
2423,,,,,,1.50252e-06
2424,,,,,,0.000115286
2425,,,,,,1.33434e-06
2426,,,,,,0.000145606
2427,,,,,,1.66781e-06
2428,,,,,,0.000146179
2429,,,,,,1.67245e-06
2430,,,,,,9.98174e-05
2431,,,,,,1.35119e-06
2432,,,,,,0.000109574
2433,,,,,,1.31499e-06
2434,,,,,,0.000141476
2435,,,,,,1.66517e-06
2436,,,,,,0.000144216
2437,,,,,,1.6947e-06
2438,,,,,,0.000161149
2439,,,,,,1.84705e-06
2440,,,,,,0.000101606
2441,,,,,,1.38227e-06
2442,,,,,,0.000126539
2443,,,,,,1.56514e-06
2444,,,,,,0.00013245
2445,,,,,,1.58617e-06
2446,,,,,,0.000150622
2447,,,,,,1.75691e-06
2448,,,,,,9.80348e-05
2449,,,,,,1.32635e-06
2450,,,,,,0.000120826
2451,,,,,,1.50408e-06
2452,,,,,,0.000116036
2453,,,,,,1.37094e-06
2454,,,,,,0.000147595
2455,,,,,,1.74786e-06
2456,,,,,,0.000148497
2457,,,,,,1.72045e-06
2458,,,,,,0.000101766
2459,,,,,,1.4071e-06
2460,,,,,,0.00011163
2461,,,,,,1.3926e-06
2462,,,,,,0.000144188
2463,,,,,,1.77118e-06
2464,,,,,,0.000147064
2465,,,,,,1.76151e-06
2466,,,,,,0.000101332
2467,,,,,,1.42149e-06
2468,,,,,,0.000106814
2469,,,,,,1.34397e-06
2470,,,,,,0.000134872
2471,,,,,,1.69397e-06
2472,,,,,,0.000124761
2473,,,,,,1.5258e-06
2474,,,,,,0.000156527
2475,,,,,,1.8275e-06
2476,,,,,,0.000101289
2477,,,,,,1.40072e-06
2478,,,,,,0.000126868
2479,,,,,,1.6102e-06
2480,,,,,,0.000124066
2481,,,,,,1.50761e-06
2482,,,,,,0.000156318
2483,,,,,,1.87474e-06
2484,,,,,,9.94753e-05
2485,,,,,,1.37072e-06
2486,,,,,,0.000121091
2487,,,,,,1.53875e-06
2488,,,,,,0.000113895
2489,,,,,,1.39362e-06
2490,,,,,,0.000142496
2491,,,,,,1.76355e-06
2492,,,,,,0.000143332
2493,,,,,,1.71848e-06
2494,,,,,,0.000102721
2495,,,,,,1.43085e-06
2496,,,,,,0.000112072
2497,,,,,,1.42593e-06
2498,,,,,,0.000143381
2499,,,,,,1.79582e-06
2500,,,,,,0.000134359
2501,,,,,,1.63551e-06
2502,,,,,,0.000164319
2503,,,,,,1.91478e-06
2504,,,,,,0.000102596
2505,,,,,,1.45563e-06
2506,,,,,,0.000126912
2507,,,,,,1.6459e-06
2508,,,,,,0.000121962
2509,,,,,,1.5167e-06
2510,,,,,,0.000152994
2511,,,,,,1.84592e-06
2512,,,,,,0.000101161
2513,,,,,,1.42795e-06
2514,,,,,,0.000123817
2515,,,,,,1.62985e-06
2516,,,,,,0.000118019
2517,,,,,,1.46193e-06
2518,,,,,,0.000146874
2519,,,,,,1.81438e-06
2520,,,,,,0.000146179
2521,,,,,,1.74213e-06
2522,,,,,,0.000100772
2523,,,,,,1.43506e-06
2524,,,,,,0.000110193
2525,,,,,,1.44939e-06
2526,,,,,,0.000141818
2527,,,,,,1.80821e-06
2528,,,,,,0.000144175
2529,,,,,,1.82088e-06
2530,,,,,,0.000161236
2531,,,,,,1.86191e-06
2532,,,,,,0.000100939
2533,,,,,,1.46907e-06
2534,,,,,,0.000126493
2535,,,,,,1.69071e-06
2536,,,,,,0.000131494
2537,,,,,,1.73106e-06
2538,,,,,,0.000149632
2539,,,,,,1.80156e-06
2540,,,,,,9.68956e-05
2541,,,,,,1.35868e-06
2542,,,,,,0.000120225
2543,,,,,,1.58879e-06
2544,,,,,,0.000125068
2545,,,,,,1.663e-06
2546,,,,,,0.000142226
2547,,,,,,1.74522e-06
2548,,,,,,0.000143154
2549,,,,,,1.67154e-06
2550,,,,,,0.000104054
2551,,,,,,1.45744e-06
2552,,,,,,0.000133381
2553,,,,,,1.7376e-06
2554,,,,,,0.000128482
2555,,,,,,1.57247e-06
2556,,,,,,0.000158332
2557,,,,,,1.90223e-06
2558,,,,,,0.000158317
2559,,,,,,1.80906e-06
2560,,,,,,0.000113123
2561,,,,,,1.5925e-06
2562,,,,,,0.000121152
2563,,,,,,1.59382e-06
2564,,,,,,0.000137519
2565,,,,,,1.68956e-06
2566,,,,,,0.000141195
2567,,,,,,1.68922e-06
2568,,,,,,0.000104291
2569,,,,,,1.44789e-06
2570,,,,,,0.000111572
2571,,,,,,1.45422e-06
2572,,,,,,0.000128624
2573,,,,,,1.58812e-06
2574,,,,,,0.000131644
2575,,,,,,1.62747e-06
2576,,,,,,0.000160874
2577,,,,,,1.8854e-06
2578,,,,,,0.00010037
2579,,,,,,1.38782e-06
2580,,,,,,0.000117817
2581,,,,,,1.51683e-06
2582,,,,,,0.000126245
2583,,,,,,1.57943e-06
2584,,,,,,0.000158613
2585,,,,,,1.96352e-06
2586,,,,,,0.000111876
2587,,,,,,1.50443e-06
2588,,,,,,0.000107017
2589,,,,,,1.31589e-06
2590,,,,,,0.000134221
2591,,,,,,1.65506e-06
2592,,,,,,0.000135661
2593,,,,,,1.69941e-06
2594,,,,,,0.000160489
2595,,,,,,1.91542e-06
2596,,,,,,9.88548e-05
2597,,,,,,1.33147e-06
2598,,,,,,0.000122742
2599,,,,,,1.55235e-06
2600,,,,,,0.000130437
2601,,,,,,1.6396e-06
2602,,,,,,0.000157963
2603,,,,,,1.94871e-06
2604,,,,,,0.000143686
2605,,,,,,1.61269e-06
2606,,,,,,0.000103165
2607,,,,,,1.43979e-06
2608,,,,,,0.000112101
2609,,,,,,1.44763e-06
2610,,,,,,0.000141018
2611,,,,,,1.78297e-06
2612,,,,,,0.000132743
2613,,,,,,1.58409e-06
2614,,,,,,0.000101526
2615,,,,,,1.39745e-06
2616,,,,,,0.000128868
2617,,,,,,1.62098e-06
2618,,,,,,0.000131434
2619,,,,,,1.63191e-06
2620,,,,,,0.000144354
2621,,,,,,1.73783e-06
2622,,,,,,0.0001445
2623,,,,,,1.66283e-06
2624,,,,,,0.000105289
2625,,,,,,1.43368e-06
2626,,,,,,0.000116048
2627,,,,,,1.46405e-06
2628,,,,,,0.000134815
2629,,,,,,1.63788e-06
2630,,,,,,0.000139428
2631,,,,,,1.68141e-06
2632,,,,,,0.000166606
2633,,,,,,2.0056e-06
2634,,,,,,9.67932e-05
2635,,,,,,1.36129e-06
2636,,,,,,0.00011955
2637,,,,,,1.50151e-06
2638,,,,,,0.00012629
2639,,,,,,1.5879e-06
2640,,,,,,0.000154725
2641,,,,,,1.92595e-06
2642,,,,,,9.38899e-05
2643,,,,,,1.32389e-06
2644,,,,,,0.000115148
2645,,,,,,1.45553e-06
2646,,,,,,0.000121286
2647,,,,,,1.51023e-06
2648,,,,,,0.000138649
2649,,,,,,1.67972e-06
2650,,,,,,0.000139888
2651,,,,,,1.65512e-06
2652,,,,,,0.000101068
2653,,,,,,1.36154e-06
2654,,,,,,0.000112084
2655,,,,,,1.40502e-06
2656,,,,,,0.000132114
2657,,,,,,1.58421e-06
2658,,,,,,0.000137223
2659,,,,,,1.64391e-06
2660,,,,,,0.000166225
2661,,,,,,2.00947e-06
2662,,,,,,9.74498e-05
2663,,,,,,1.35768e-06
2664,,,,,,0.000121861
2665,,,,,,1.50187e-06
2666,,,,,,0.000128031
2667,,,,,,1.58397e-06
2668,,,,,,0.000156737
2669,,,,,,1.96224e-06
2670,,,,,,9.4297e-05
2671,,,,,,1.2889e-06
2672,,,,,,0.000115792
2673,,,,,,1.41975e-06
2674,,,,,,0.000121706
2675,,,,,,1.47766e-06
2676,,,,,,0.000139406
2677,,,,,,1.69535e-06
2678,,,,,,0.000141192
2679,,,,,,1.67386e-06
2680,,,,,,0.00010345
2681,,,,,,1.38022e-06
2682,,,,,,0.000114408
2683,,,,,,1.39297e-06
2684,,,,,,0.000134115
2685,,,,,,1.58403e-06
2686,,,,,,0.000138487
2687,,,,,,1.64903e-06
2688,,,,,,0.000167168
2689,,,,,,2.07855e-06
2690,,,,,,9.91123e-05
2691,,,,,,1.35008e-06
2692,,,,,,0.000123208
2693,,,,,,1.51634e-06
2694,,,,,,0.000129504
2695,,,,,,1.59663e-06
2696,,,,,,0.000157857
2697,,,,,,1.98428e-06
2698,,,,,,9.60215e-05
2699,,,,,,1.31984e-06
2700,,,,,,0.000117119
2701,,,,,,1.4652e-06
2702,,,,,,0.000122638
2703,,,,,,1.49004e-06
2704,,,,,,0.000139931
2705,,,,,,1.70612e-06
2706,,,,,,0.000141457
2707,,,,,,1.69322e-06
2708,,,,,,0.000104104
2709,,,,,,1.4186e-06
2710,,,,,,0.000114891
2711,,,,,,1.40696e-06
2712,,,,,,0.000134341
2713,,,,,,1.61847e-06
2714,,,,,,0.000138484
2715,,,,,,1.6872e-06
2716,,,,,,0.00016673
2717,,,,,,2.07319e-06
2718,,,,,,9.93941e-05
2719,,,,,,1.36675e-06
2720,,,,,,0.000122229
2721,,,,,,1.51051e-06
2722,,,,,,0.000128571
2723,,,,,,1.59915e-06
2724,,,,,,0.000146295
2725,,,,,,1.81913e-06
2726,,,,,,0.000148468
2727,,,,,,1.80668e-06
2728,,,,,,0.000110506
2729,,,,,,1.48043e-06
2730,,,,,,0.000120409
2731,,,,,,1.48967e-06
2732,,,,,,0.000137819
2733,,,,,,1.70522e-06
2734,,,,,,0.000141948
2735,,,,,,1.78198e-06
2736,,,,,,0.000105085
2737,,,,,,1.47522e-06
2738,,,,,,0.000130078
2739,,,,,,1.63442e-06
2740,,,,,,0.000122359
2741,,,,,,1.43464e-06
2742,,,,,,0.000127123
2743,,,,,,1.60201e-06
2744,,,,,,0.00015593
2745,,,,,,2.01109e-06
2746,,,,,,0.00010713
2747,,,,,,1.48477e-06
2748,,,,,,0.000115486
2749,,,,,,1.39575e-06
2750,,,,,,0.000144609
2751,,,,,,1.80317e-06
2752,,,,,,0.000135462
2753,,,,,,1.6647e-06
2754,,,,,,0.000162318
2755,,,,,,2.02914e-06
2756,,,,,,0.000103019
2757,,,,,,1.36198e-06
2758,,,,,,0.00012573
2759,,,,,,1.54132e-06
2760,,,,,,0.000120967
2761,,,,,,1.46491e-06
2762,,,,,,0.000150569
2763,,,,,,1.92032e-06
2764,,,,,,0.000152188
2765,,,,,,1.86977e-06
2766,,,,,,0.000106068
2767,,,,,,1.4205e-06
2768,,,,,,0.000114606
2769,,,,,,1.4089e-06
2770,,,,,,0.000143292
2771,,,,,,1.8246e-06
2772,,,,,,0.000144602
2773,,,,,,1.8359e-06
2774,,,,,,9.88338e-05
2775,,,,,,1.38262e-06
2776,,,,,,0.000122328
2777,,,,,,1.49949e-06
2778,,,,,,0.00012587
2779,,,,,,1.51644e-06
2780,,,,,,0.00014104
2781,,,,,,1.70071e-06
2782,,,,,,0.00014327
2783,,,,,,1.69746e-06
2784,,,,,,0.000105179
2785,,,,,,1.3584e-06
2786,,,,,,0.000115718
2787,,,,,,1.35951e-06
2788,,,,,,0.000133011
2789,,,,,,1.55341e-06
2790,,,,,,0.000136883
2791,,,,,,1.64281e-06
2792,,,,,,0.000162095
2793,,,,,,1.93825e-06
2794,,,,,,9.53646e-05
2795,,,,,,1.2455e-06
2796,,,,,,0.00011636
2797,,,,,,1.36831e-06
2798,,,,,,0.000123566
2799,,,,,,1.51284e-06
2800,,,,,,0.000141297
2801,,,,,,1.67827e-06
2802,,,,,,0.000144014
2803,,,,,,1.65854e-06
2804,,,,,,0.000106301
2805,,,,,,1.36178e-06
2806,,,,,,0.000115409
2807,,,,,,1.37872e-06
2808,,,,,,0.000133147
2809,,,,,,1.55831e-06
2810,,,,,,0.000137013
2811,,,,,,1.63706e-06
2812,,,,,,9.98538e-05
2813,,,,,,1.34391e-06
2814,,,,,,0.000116587
2815,,,,,,1.38246e-06
2816,,,,,,0.00012111
2817,,,,,,1.40165e-06
2818,,,,,,0.000126235
2819,,,,,,1.5786e-06
2820,,,,,,0.000144223
2821,,,,,,1.68869e-06
2822,,,,,,0.000103855
2823,,,,,,1.35252e-06
2824,,,,,,0.000113424
2825,,,,,,1.32895e-06
2826,,,,,,0.000132414
2827,,,,,,1.51097e-06
2828,,,,,,0.000136809
2829,,,,,,1.61704e-06
2830,,,,,,0.000162506
2831,,,,,,1.93303e-06
2832,,,,,,9.56516e-05
2833,,,,,,1.22928e-06
2834,,,,,,0.000117597
2835,,,,,,1.36929e-06
2836,,,,,,0.000124455
2837,,,,,,1.48232e-06
2838,,,,,,0.000141794
2839,,,,,,1.64987e-06
2840,,,,,,0.000143663
2841,,,,,,1.637e-06
2842,,,,,,0.000105396
2843,,,,,,1.37533e-06
