# Force and moment coefficients
# dragDir     : (9.985742e-01 0.000000e+00 -5.338206e-02)
# sideDir     : (-0.000000e+00 1.000000e+00 0.000000e+00)
# liftDir     : (5.338206e-02 0.000000e+00 9.985742e-01)
# rollAxis    : (9.985742e-01 0.000000e+00 -5.338206e-02)
# pitchAxis   : (-0.000000e+00 1.000000e+00 0.000000e+00)
# yawAxis     : (5.338206e-02 0.000000e+00 9.985742e-01)
# magUInf     : 1.020000e+02
# lRef        : 8.059000e-01
# Aref        : 9.290304e-02
# CofR        : (2.037250e-01 0.000000e+00 9.120000e-02)
#
# Time        	Cd            	Cd(f)         	Cd(r)         	Cl            	Cl(f)         	Cl(r)         	CmPitch       	CmRoll        	CmYaw         	Cs            	Cs(f)         	Cs(r)         
130           	1.060152e-01	-1.056030e+00	1.162046e+00	-1.673081e+00	-2.510718e-01	-1.422009e+00	5.854687e-01	-1.109038e+00	-1.830997e-02	7.476953e-02	1.907480e-02	5.569474e-02
131           	1.060198e-01	-1.056303e+00	1.162323e+00	-1.673518e+00	-2.510911e-01	-1.422427e+00	5.856681e-01	-1.109313e+00	-1.829824e-02	7.479340e-02	1.909846e-02	5.569494e-02
132           	1.060245e-01	-1.056565e+00	1.162589e+00	-1.673941e+00	-2.511091e-01	-1.422832e+00	5.858613e-01	-1.109577e+00	-1.828700e-02	7.481642e-02	1.912121e-02	5.569521e-02
133           	1.060292e-01	-1.056816e+00	1.162846e+00	-1.674349e+00	-2.511259e-01	-1.423223e+00	5.860485e-01	-1.109831e+00	-1.827625e-02	7.483860e-02	1.914305e-02	5.569554e-02
134           	1.060339e-01	-1.057059e+00	1.163093e+00	-1.674744e+00	-2.511416e-01	-1.423602e+00	5.862301e-01	-1.110076e+00	-1.826598e-02	7.485999e-02	1.916401e-02	5.569597e-02
135           	1.060387e-01	-1.057294e+00	1.163332e+00	-1.675126e+00	-2.511567e-01	-1.423970e+00	5.864065e-01	-1.110313e+00	-1.825618e-02	7.488063e-02	1.918414e-02	5.569650e-02
136           	1.060435e-01	-1.057521e+00	1.163565e+00	-1.675498e+00	-2.511713e-01	-1.424327e+00	5.865779e-01	-1.110543e+00	-1.824682e-02	7.490059e-02	1.920348e-02	5.569711e-02
137           	1.060482e-01	-1.057743e+00	1.163791e+00	-1.675861e+00	-2.511857e-01	-1.424675e+00	5.867447e-01	-1.110767e+00	-1.823778e-02	7.491991e-02	1.922218e-02	5.569773e-02
138           	1.060529e-01	-1.057958e+00	1.164011e+00	-1.676213e+00	-2.511998e-01	-1.425013e+00	5.869066e-01	-1.110984e+00	-1.822910e-02	7.493861e-02	1.924020e-02	5.569841e-02
139           	1.060576e-01	-1.058168e+00	1.164226e+00	-1.676557e+00	-2.512137e-01	-1.425343e+00	5.870647e-01	-1.111197e+00	-1.822080e-02	7.495675e-02	1.925757e-02	5.569918e-02
140           	1.060623e-01	-1.058374e+00	1.164436e+00	-1.676893e+00	-2.512274e-01	-1.425665e+00	5.872190e-01	-1.111405e+00	-1.821286e-02	7.497433e-02	1.927431e-02	5.570002e-02
141           	1.060672e-01	-1.058573e+00	1.164641e+00	-1.677221e+00	-2.512391e-01	-1.425982e+00	5.873712e-01	-1.111607e+00	-1.820552e-02	7.499120e-02	1.929008e-02	5.570111e-02
142           	1.060722e-01	-1.058766e+00	1.164838e+00	-1.677538e+00	-2.512497e-01	-1.426288e+00	5.875192e-01	-1.111802e+00	-1.819860e-02	7.500738e-02	1.930509e-02	5.570229e-02
143           	1.060771e-01	-1.058952e+00	1.165029e+00	-1.677844e+00	-2.512599e-01	-1.426584e+00	5.876621e-01	-1.111990e+00	-1.819196e-02	7.502296e-02	1.931952e-02	5.570344e-02
144           	1.060817e-01	-1.059131e+00	1.165213e+00	-1.678140e+00	-2.512702e-01	-1.426870e+00	5.877997e-01	-1.112172e+00	-1.818553e-02	7.503802e-02	1.933349e-02	5.570454e-02
145           	1.060831e-01	-1.059282e+00	1.165365e+00	-1.678378e+00	-2.512840e-01	-1.427094e+00	5.879049e-01	-1.112324e+00	-1.817777e-02	7.505232e-02	1.934839e-02	5.570393e-02
146           	1.060831e-01	-1.059416e+00	1.165499e+00	-1.678584e+00	-2.512994e-01	-1.427284e+00	5.879925e-01	-1.112457e+00	-1.816957e-02	7.506596e-02	1.936341e-02	5.570254e-02
147           	1.060830e-01	-1.059544e+00	1.165627e+00	-1.678780e+00	-2.513143e-01	-1.427465e+00	5.880755e-01	-1.112585e+00	-1.816166e-02	7.507905e-02	1.937787e-02	5.570118e-02
148           	1.060839e-01	-1.059673e+00	1.165757e+00	-1.678981e+00	-2.513274e-01	-1.427654e+00	5.881633e-01	-1.112715e+00	-1.815455e-02	7.509170e-02	1.939131e-02	5.570040e-02
149           	1.060860e-01	-1.059809e+00	1.165895e+00	-1.679197e+00	-2.513382e-01	-1.427859e+00	5.882602e-01	-1.112852e+00	-1.814827e-02	7.510400e-02	1.940373e-02	5.570027e-02
150           	1.060894e-01	-1.059951e+00	1.166040e+00	-1.679426e+00	-2.513467e-01	-1.428079e+00	5.883663e-01	-1.112996e+00	-1.814294e-02	7.511600e-02	1.941506e-02	5.570095e-02
151           	1.060938e-01	-1.060097e+00	1.166191e+00	-1.679665e+00	-2.513536e-01	-1.428312e+00	5.884791e-01	-1.113144e+00	-1.813836e-02	7.512774e-02	1.942551e-02	5.570223e-02
152           	1.060985e-01	-1.060241e+00	1.166340e+00	-1.679902e+00	-2.513595e-01	-1.428543e+00	5.885915e-01	-1.113290e+00	-1.813411e-02	7.513914e-02	1.943546e-02	5.570368e-02
153           	1.061035e-01	-1.060384e+00	1.166487e+00	-1.680137e+00	-2.513650e-01	-1.428772e+00	5.887036e-01	-1.113436e+00	-1.813025e-02	7.515031e-02	1.944490e-02	5.570540e-02
154           	1.061080e-01	-1.060522e+00	1.166630e+00	-1.680365e+00	-2.513704e-01	-1.428995e+00	5.888123e-01	-1.113576e+00	-1.812625e-02	7.516123e-02	1.945436e-02	5.570686e-02
155           	1.061123e-01	-1.060655e+00	1.166767e+00	-1.680584e+00	-2.513762e-01	-1.429208e+00	5.889157e-01	-1.113711e+00	-1.812233e-02	7.517187e-02	1.946360e-02	5.570827e-02
156           	1.061162e-01	-1.060783e+00	1.166899e+00	-1.680793e+00	-2.513823e-01	-1.429411e+00	5.890142e-01	-1.113841e+00	-1.811834e-02	7.518225e-02	1.947278e-02	5.570947e-02
157           	1.061196e-01	-1.060904e+00	1.167024e+00	-1.680991e+00	-2.513886e-01	-1.429603e+00	5.891070e-01	-1.113964e+00	-1.811428e-02	7.519231e-02	1.948187e-02	5.571044e-02
158           	1.061226e-01	-1.061020e+00	1.167143e+00	-1.681181e+00	-2.513950e-01	-1.429786e+00	5.891955e-01	-1.114082e+00	-1.811023e-02	7.520205e-02	1.949080e-02	5.571125e-02
159           	1.061254e-01	-1.061133e+00	1.167258e+00	-1.681364e+00	-2.514013e-01	-1.429963e+00	5.892808e-01	-1.114195e+00	-1.810612e-02	7.521149e-02	1.949963e-02	5.571186e-02
160           	1.061281e-01	-1.061242e+00	1.167371e+00	-1.681543e+00	-2.514072e-01	-1.430136e+00	5.893642e-01	-1.114306e+00	-1.810216e-02	7.522063e-02	1.950815e-02	5.571248e-02
161           	1.061308e-01	-1.061350e+00	1.167481e+00	-1.681718e+00	-2.514128e-01	-1.430306e+00	5.894464e-01	-1.114416e+00	-1.809841e-02	7.522950e-02	1.951634e-02	5.571316e-02
162           	1.061337e-01	-1.061457e+00	1.167590e+00	-1.681892e+00	-2.514180e-01	-1.430474e+00	5.895280e-01	-1.114523e+00	-1.809487e-02	7.523810e-02	1.952418e-02	5.571393e-02
163           	1.061366e-01	-1.061562e+00	1.167698e+00	-1.682064e+00	-2.514227e-01	-1.430641e+00	5.896091e-01	-1.114630e+00	-1.809155e-02	7.524647e-02	1.953169e-02	5.571479e-02
164           	1.061393e-01	-1.061662e+00	1.167801e+00	-1.682226e+00	-2.514273e-01	-1.430799e+00	5.896860e-01	-1.114731e+00	-1.808830e-02	7.525451e-02	1.953896e-02	5.571555e-02
165           	1.061425e-01	-1.061763e+00	1.167906e+00	-1.682395e+00	-2.514319e-01	-1.430963e+00	5.897654e-01	-1.114834e+00	-1.808540e-02	7.526235e-02	1.954577e-02	5.571657e-02
166           	1.061459e-01	-1.061865e+00	1.168011e+00	-1.682564e+00	-2.514364e-01	-1.431128e+00	5.898456e-01	-1.114938e+00	-1.808276e-02	7.526996e-02	1.955222e-02	5.571774e-02
167           	1.061493e-01	-1.061965e+00	1.168114e+00	-1.682732e+00	-2.514408e-01	-1.431291e+00	5.899250e-01	-1.115040e+00	-1.808030e-02	7.527735e-02	1.955838e-02	5.571897e-02
168           	1.061526e-01	-1.062063e+00	1.168216e+00	-1.682895e+00	-2.514451e-01	-1.431450e+00	5.900025e-01	-1.115139e+00	-1.807793e-02	7.528452e-02	1.956433e-02	5.572019e-02
169           	1.061557e-01	-1.062158e+00	1.168314e+00	-1.683053e+00	-2.514492e-01	-1.431604e+00	5.900774e-01	-1.115236e+00	-1.807562e-02	7.529148e-02	1.957012e-02	5.572136e-02
170           	1.061586e-01	-1.062251e+00	1.168410e+00	-1.683206e+00	-2.514532e-01	-1.431753e+00	5.901497e-01	-1.115330e+00	-1.807334e-02	7.529826e-02	1.957579e-02	5.572247e-02
171           	1.061616e-01	-1.062341e+00	1.168503e+00	-1.683353e+00	-2.514570e-01	-1.431897e+00	5.902198e-01	-1.115422e+00	-1.807126e-02	7.530486e-02	1.958117e-02	5.572369e-02
172           	1.061643e-01	-1.062429e+00	1.168594e+00	-1.683497e+00	-2.514606e-01	-1.432037e+00	5.902880e-01	-1.115511e+00	-1.806906e-02	7.531130e-02	1.958659e-02	5.572471e-02
173           	1.061668e-01	-1.062516e+00	1.168683e+00	-1.683638e+00	-2.514641e-01	-1.432174e+00	5.903550e-01	-1.115599e+00	-1.806692e-02	7.531760e-02	1.959188e-02	5.572572e-02
174           	1.061694e-01	-1.062601e+00	1.168770e+00	-1.683776e+00	-2.514674e-01	-1.432309e+00	5.904208e-01	-1.115685e+00	-1.806486e-02	7.532375e-02	1.959702e-02	5.572673e-02
175           	1.061719e-01	-1.062684e+00	1.168856e+00	-1.683912e+00	-2.514706e-01	-1.432442e+00	5.904857e-01	-1.115770e+00	-1.806287e-02	7.532976e-02	1.960201e-02	5.572775e-02
176           	1.061744e-01	-1.062767e+00	1.168941e+00	-1.684047e+00	-2.514736e-01	-1.432573e+00	5.905497e-01	-1.115854e+00	-1.806095e-02	7.533563e-02	1.960686e-02	5.572877e-02
177           	1.061769e-01	-1.062847e+00	1.169024e+00	-1.684178e+00	-2.514765e-01	-1.432702e+00	5.906127e-01	-1.115936e+00	-1.805911e-02	7.534136e-02	1.961157e-02	5.572979e-02
178           	1.061765e-01	-1.062905e+00	1.169081e+00	-1.684263e+00	-2.514829e-01	-1.432780e+00	5.906485e-01	-1.115993e+00	-1.805578e-02	7.534677e-02	1.961761e-02	5.572916e-02
179           	1.061744e-01	-1.062948e+00	1.169122e+00	-1.684319e+00	-2.514908e-01	-1.432828e+00	5.906685e-01	-1.116035e+00	-1.805171e-02	7.535184e-02	1.962420e-02	5.572763e-02
180           	1.061720e-01	-1.062984e+00	1.169156e+00	-1.684362e+00	-2.514984e-01	-1.432864e+00	5.906827e-01	-1.116070e+00	-1.804761e-02	7.535658e-02	1.963068e-02	5.572590e-02
181           	1.061701e-01	-1.063020e+00	1.169190e+00	-1.684408e+00	-2.515047e-01	-1.432903e+00	5.906992e-01	-1.116105e+00	-1.804396e-02	7.536104e-02	1.963656e-02	5.572448e-02
182           	1.061692e-01	-1.063056e+00	1.169225e+00	-1.684456e+00	-2.515091e-01	-1.432947e+00	5.907189e-01	-1.116140e+00	-1.804097e-02	7.536515e-02	1.964161e-02	5.572354e-02
183           	1.061695e-01	-1.063100e+00	1.169270e+00	-1.684522e+00	-2.515110e-01	-1.433011e+00	5.907498e-01	-1.116185e+00	-1.803879e-02	7.536915e-02	1.964578e-02	5.572337e-02
184           	1.061708e-01	-1.063148e+00	1.169319e+00	-1.684597e+00	-2.515110e-01	-1.433086e+00	5.907876e-01	-1.116234e+00	-1.803729e-02	7.537295e-02	1.964918e-02	5.572377e-02
185           	1.061729e-01	-1.063200e+00	1.169373e+00	-1.684680e+00	-2.515099e-01	-1.433170e+00	5.908302e-01	-1.116286e+00	-1.803629e-02	7.537659e-02	1.965200e-02	5.572459e-02
186           	1.061753e-01	-1.063252e+00	1.169427e+00	-1.684766e+00	-2.515084e-01	-1.433257e+00	5.908744e-01	-1.116339e+00	-1.803555e-02	7.538012e-02	1.965451e-02	5.572560e-02
187           	1.061775e-01	-1.063299e+00	1.169477e+00	-1.684846e+00	-2.515075e-01	-1.433338e+00	5.909154e-01	-1.116388e+00	-1.803481e-02	7.538343e-02	1.965691e-02	5.572652e-02
188           	1.061801e-01	-1.063349e+00	1.169529e+00	-1.684931e+00	-2.515071e-01	-1.433424e+00	5.909584e-01	-1.116439e+00	-1.803423e-02	7.538674e-02	1.965914e-02	5.572760e-02
189           	1.061821e-01	-1.063394e+00	1.169576e+00	-1.685007e+00	-2.515074e-01	-1.433500e+00	5.909964e-01	-1.116485e+00	-1.803346e-02	7.538989e-02	1.966148e-02	5.572841e-02
190           	1.061838e-01	-1.063436e+00	1.169620e+00	-1.685079e+00	-2.515082e-01	-1.433570e+00	5.910311e-01	-1.116528e+00	-1.803256e-02	7.539298e-02	1.966393e-02	5.572905e-02
191           	1.061849e-01	-1.063472e+00	1.169657e+00	-1.685137e+00	-2.515095e-01	-1.433628e+00	5.910591e-01	-1.116565e+00	-1.803140e-02	7.539586e-02	1.966653e-02	5.572933e-02
192           	1.061857e-01	-1.063507e+00	1.169692e+00	-1.685193e+00	-2.515110e-01	-1.433682e+00	5.910854e-01	-1.116599e+00	-1.803020e-02	7.539869e-02	1.966915e-02	5.572954e-02
193           	1.061866e-01	-1.063541e+00	1.169727e+00	-1.685247e+00	-2.515124e-01	-1.433735e+00	5.911112e-01	-1.116634e+00	-1.802901e-02	7.540148e-02	1.967173e-02	5.572975e-02
194           	1.061875e-01	-1.063575e+00	1.169763e+00	-1.685302e+00	-2.515137e-01	-1.433789e+00	5.911375e-01	-1.116669e+00	-1.802789e-02	7.540424e-02	1.967423e-02	5.573001e-02
195           	1.061884e-01	-1.063610e+00	1.169799e+00	-1.685358e+00	-2.515148e-01	-1.433844e+00	5.911644e-01	-1.116705e+00	-1.802684e-02	7.540697e-02	1.967664e-02	5.573033e-02
196           	1.061894e-01	-1.063646e+00	1.169835e+00	-1.685415e+00	-2.515157e-01	-1.433899e+00	5.911916e-01	-1.116740e+00	-1.802587e-02	7.540964e-02	1.967895e-02	5.573069e-02
197           	1.061905e-01	-1.063681e+00	1.169871e+00	-1.685470e+00	-2.515164e-01	-1.433954e+00	5.912188e-01	-1.116776e+00	-1.802496e-02	7.541225e-02	1.968116e-02	5.573109e-02
198           	1.061916e-01	-1.063715e+00	1.169906e+00	-1.685526e+00	-2.515170e-01	-1.434009e+00	5.912458e-01	-1.116811e+00	-1.802412e-02	7.541479e-02	1.968328e-02	5.573151e-02
199           	1.061927e-01	-1.063748e+00	1.169941e+00	-1.685580e+00	-2.515175e-01	-1.434063e+00	5.912726e-01	-1.116845e+00	-1.802332e-02	7.541726e-02	1.968532e-02	5.573195e-02
200           	1.061938e-01	-1.063782e+00	1.169975e+00	-1.685634e+00	-2.515180e-01	-1.434116e+00	5.912990e-01	-1.116879e+00	-1.802256e-02	7.541968e-02	1.968728e-02	5.573240e-02
201           	1.061949e-01	-1.063814e+00	1.170009e+00	-1.685687e+00	-2.515185e-01	-1.434169e+00	5.913250e-01	-1.116912e+00	-1.802183e-02	7.542203e-02	1.968918e-02	5.573285e-02
202           	1.061960e-01	-1.063846e+00	1.170042e+00	-1.685739e+00	-2.515190e-01	-1.434220e+00	5.913506e-01	-1.116944e+00	-1.802113e-02	7.542434e-02	1.969104e-02	5.573330e-02
203           	1.061971e-01	-1.063878e+00	1.170075e+00	-1.685791e+00	-2.515196e-01	-1.434271e+00	5.913757e-01	-1.116976e+00	-1.802044e-02	7.542660e-02	1.969287e-02	5.573374e-02
204           	1.061981e-01	-1.063909e+00	1.170107e+00	-1.685841e+00	-2.515203e-01	-1.434321e+00	5.914003e-01	-1.117008e+00	-1.801976e-02	7.542882e-02	1.969465e-02	5.573417e-02
205           	1.061991e-01	-1.063939e+00	1.170138e+00	-1.685891e+00	-2.515209e-01	-1.434370e+00	5.914243e-01	-1.117039e+00	-1.801909e-02	7.543100e-02	1.969641e-02	5.573459e-02
206           	1.062001e-01	-1.063969e+00	1.170169e+00	-1.685939e+00	-2.515216e-01	-1.434418e+00	5.914480e-01	-1.117069e+00	-1.801844e-02	7.543314e-02	1.969813e-02	5.573501e-02
207           	1.062011e-01	-1.063999e+00	1.170200e+00	-1.685987e+00	-2.515223e-01	-1.434465e+00	5.914714e-01	-1.117099e+00	-1.801781e-02	7.543523e-02	1.969981e-02	5.573543e-02
208           	1.062025e-01	-1.064029e+00	1.170231e+00	-1.686037e+00	-2.515223e-01	-1.434514e+00	5.914960e-01	-1.117130e+00	-1.801756e-02	7.543721e-02	1.970104e-02	5.573616e-02
209           	1.062038e-01	-1.064058e+00	1.170262e+00	-1.686085e+00	-2.515217e-01	-1.434564e+00	5.915210e-01	-1.117160e+00	-1.801725e-02	7.543909e-02	1.970229e-02	5.573680e-02
210           	1.062051e-01	-1.064087e+00	1.170292e+00	-1.686133e+00	-2.515210e-01	-1.434612e+00	5.915453e-01	-1.117189e+00	-1.801700e-02	7.544087e-02	1.970344e-02	5.573743e-02
211           	1.062063e-01	-1.064114e+00	1.170320e+00	-1.686178e+00	-2.515204e-01	-1.434657e+00	5.915685e-01	-1.117217e+00	-1.801673e-02	7.544258e-02	1.970456e-02	5.573802e-02
212           	1.062096e-01	-1.064158e+00	1.170368e+00	-1.686257e+00	-2.515175e-01	-1.434740e+00	5.916110e-01	-1.117263e+00	-1.801762e-02	7.544446e-02	1.970460e-02	5.573985e-02
213           	1.062118e-01	-1.064194e+00	1.170406e+00	-1.686320e+00	-2.515162e-01	-1.434804e+00	5.916437e-01	-1.117300e+00	-1.801791e-02	7.544626e-02	1.970523e-02	5.574104e-02
214           	1.062131e-01	-1.064222e+00	1.170435e+00	-1.686368e+00	-2.515163e-01	-1.434851e+00	5.916675e-01	-1.117329e+00	-1.801767e-02	7.544800e-02	1.970633e-02	5.574167e-02
215           	1.062137e-01	-1.064245e+00	1.170459e+00	-1.686405e+00	-2.515173e-01	-1.434888e+00	5.916851e-01	-1.117352e+00	-1.801707e-02	7.544969e-02	1.970778e-02	5.574191e-02
216           	1.062139e-01	-1.064266e+00	1.170480e+00	-1.686436e+00	-2.515189e-01	-1.434918e+00	5.916993e-01	-1.117373e+00	-1.801626e-02	7.545135e-02	1.970941e-02	5.574194e-02
217           	1.062139e-01	-1.064285e+00	1.170499e+00	-1.686466e+00	-2.515208e-01	-1.434945e+00	5.917121e-01	-1.117392e+00	-1.801537e-02	7.545300e-02	1.971113e-02	5.574187e-02
218           	1.062139e-01	-1.064304e+00	1.170518e+00	-1.686495e+00	-2.515227e-01	-1.434972e+00	5.917246e-01	-1.117411e+00	-1.801448e-02	7.545463e-02	1.971284e-02	5.574179e-02
219           	1.062140e-01	-1.064324e+00	1.170538e+00	-1.686525e+00	-2.515245e-01	-1.435000e+00	5.917379e-01	-1.117431e+00	-1.801365e-02	7.545623e-02	1.971447e-02	5.574177e-02
220           	1.062143e-01	-1.064345e+00	1.170559e+00	-1.686557e+00	-2.515261e-01	-1.435031e+00	5.917525e-01	-1.117452e+00	-1.801294e-02	7.545781e-02	1.971596e-02	5.574184e-02
221           	1.062147e-01	-1.064367e+00	1.170582e+00	-1.686592e+00	-2.515273e-01	-1.435065e+00	5.917688e-01	-1.117474e+00	-1.801236e-02	7.545935e-02	1.971732e-02	5.574204e-02
222           	1.062154e-01	-1.064391e+00	1.170606e+00	-1.686630e+00	-2.515282e-01	-1.435102e+00	5.917869e-01	-1.117499e+00	-1.801193e-02	7.546088e-02	1.971851e-02	5.574237e-02
223           	1.062184e-01	-1.064433e+00	1.170651e+00	-1.686704e+00	-2.515268e-01	-1.435178e+00	5.918254e-01	-1.117542e+00	-1.801272e-02	7.546258e-02	1.971857e-02	5.574401e-02
224           	1.062205e-01	-1.064469e+00	1.170690e+00	-1.686767e+00	-2.515262e-01	-1.435240e+00	5.918571e-01	-1.117579e+00	-1.801310e-02	7.546423e-02	1.971901e-02	5.574522e-02
225           	1.062220e-01	-1.064499e+00	1.170721e+00	-1.686817e+00	-2.515265e-01	-1.435291e+00	5.918820e-01	-1.117610e+00	-1.801311e-02	7.546581e-02	1.971980e-02	5.574601e-02
226           	1.062228e-01	-1.064525e+00	1.170747e+00	-1.686858e+00	-2.515273e-01	-1.435330e+00	5.919014e-01	-1.117636e+00	-1.801281e-02	7.546734e-02	1.972086e-02	5.574648e-02
227           	1.062233e-01	-1.064546e+00	1.170770e+00	-1.686892e+00	-2.515286e-01	-1.435363e+00	5.919173e-01	-1.117658e+00	-1.801231e-02	7.546883e-02	1.972211e-02	5.574672e-02
228           	1.062239e-01	-1.064568e+00	1.170792e+00	-1.686927e+00	-2.515304e-01	-1.435397e+00	5.919331e-01	-1.117680e+00	-1.801182e-02	7.547029e-02	1.972332e-02	5.574697e-02
229           	1.062242e-01	-1.064588e+00	1.170812e+00	-1.686958e+00	-2.515322e-01	-1.435426e+00	5.919470e-01	-1.117700e+00	-1.801125e-02	7.547171e-02	1.972460e-02	5.574711e-02
230           	1.062244e-01	-1.064607e+00	1.170832e+00	-1.686988e+00	-2.515337e-01	-1.435454e+00	5.919603e-01	-1.117719e+00	-1.801066e-02	7.547309e-02	1.972588e-02	5.574721e-02
231           	1.062247e-01	-1.064627e+00	1.170852e+00	-1.687018e+00	-2.515351e-01	-1.435483e+00	5.919740e-01	-1.117739e+00	-1.801010e-02	7.547447e-02	1.972713e-02	5.574734e-02
232           	1.062268e-01	-1.064662e+00	1.170889e+00	-1.687079e+00	-2.515343e-01	-1.435544e+00	5.920050e-01	-1.117775e+00	-1.801057e-02	7.547599e-02	1.972743e-02	5.574856e-02
233           	1.062283e-01	-1.064692e+00	1.170920e+00	-1.687129e+00	-2.515342e-01	-1.435595e+00	5.920301e-01	-1.117806e+00	-1.801067e-02	7.547748e-02	1.972807e-02	5.574941e-02
234           	1.062296e-01	-1.064720e+00	1.170949e+00	-1.687176e+00	-2.515350e-01	-1.435640e+00	5.920527e-01	-1.117835e+00	-1.801064e-02	7.547893e-02	1.972882e-02	5.575011e-02
235           	1.062303e-01	-1.064743e+00	1.170974e+00	-1.687213e+00	-2.515361e-01	-1.435677e+00	5.920705e-01	-1.117858e+00	-1.801036e-02	7.548032e-02	1.972981e-02	5.575052e-02
236           	1.062307e-01	-1.064764e+00	1.170994e+00	-1.687245e+00	-2.515375e-01	-1.435707e+00	5.920850e-01	-1.117879e+00	-1.800990e-02	7.548168e-02	1.973094e-02	5.575074e-02
237           	1.062312e-01	-1.064784e+00	1.171015e+00	-1.687277e+00	-2.515391e-01	-1.435738e+00	5.920995e-01	-1.117900e+00	-1.800946e-02	7.548300e-02	1.973204e-02	5.575096e-02
238           	1.062314e-01	-1.064802e+00	1.171034e+00	-1.687306e+00	-2.515406e-01	-1.435765e+00	5.921122e-01	-1.117918e+00	-1.800894e-02	7.548428e-02	1.973320e-02	5.575108e-02
239           	1.062316e-01	-1.064820e+00	1.171052e+00	-1.687332e+00	-2.515419e-01	-1.435791e+00	5.921243e-01	-1.117936e+00	-1.800839e-02	7.548554e-02	1.973438e-02	5.575115e-02
240           	1.062334e-01	-1.064852e+00	1.171085e+00	-1.687387e+00	-2.515412e-01	-1.435846e+00	5.921523e-01	-1.117969e+00	-1.800875e-02	7.548694e-02	1.973473e-02	5.575222e-02
241           	1.062349e-01	-1.064881e+00	1.171116e+00	-1.687436e+00	-2.515414e-01	-1.435895e+00	5.921768e-01	-1.117999e+00	-1.800891e-02	7.548831e-02	1.973524e-02	5.575307e-02
242           	1.062358e-01	-1.064905e+00	1.171140e+00	-1.687475e+00	-2.515421e-01	-1.435932e+00	5.921951e-01	-1.118023e+00	-1.800874e-02	7.548962e-02	1.973607e-02	5.575355e-02
243           	1.062362e-01	-1.064924e+00	1.171160e+00	-1.687505e+00	-2.515432e-01	-1.435962e+00	5.922094e-01	-1.118042e+00	-1.800835e-02	7.549088e-02	1.973709e-02	5.575379e-02
244           	1.062366e-01	-1.064944e+00	1.171180e+00	-1.687536e+00	-2.515446e-01	-1.435991e+00	5.922233e-01	-1.118062e+00	-1.800796e-02	7.549212e-02	1.973810e-02	5.575402e-02
245           	1.062368e-01	-1.064961e+00	1.171198e+00	-1.687562e+00	-2.515460e-01	-1.436016e+00	5.922352e-01	-1.118080e+00	-1.800747e-02	7.549332e-02	1.973919e-02	5.575413e-02
246           	1.062372e-01	-1.064979e+00	1.171216e+00	-1.687591e+00	-2.515475e-01	-1.436043e+00	5.922479e-01	-1.118098e+00	-1.800705e-02	7.549451e-02	1.974020e-02	5.575431e-02
247           	1.062389e-01	-1.065009e+00	1.171248e+00	-1.687642e+00	-2.515470e-01	-1.436095e+00	5.922739e-01	-1.118128e+00	-1.800739e-02	7.549579e-02	1.974051e-02	5.575528e-02
248           	1.062399e-01	-1.065033e+00	1.171273e+00	-1.687682e+00	-2.515471e-01	-1.436135e+00	5.922937e-01	-1.118153e+00	-1.800735e-02	7.549703e-02	1.974116e-02	5.575587e-02
249           	1.062407e-01	-1.065055e+00	1.171296e+00	-1.687718e+00	-2.515480e-01	-1.436170e+00	5.923111e-01	-1.118176e+00	-1.800720e-02	7.549824e-02	1.974192e-02	5.575633e-02
250           	1.062411e-01	-1.065074e+00	1.171315e+00	-1.687747e+00	-2.515490e-01	-1.436198e+00	5.923245e-01	-1.118194e+00	-1.800684e-02	7.549941e-02	1.974287e-02	5.575654e-02
251           	1.062415e-01	-1.065092e+00	1.171333e+00	-1.687776e+00	-2.515504e-01	-1.436225e+00	5.923374e-01	-1.118213e+00	-1.800646e-02	7.550056e-02	1.974381e-02	5.575674e-02
252           	1.062416e-01	-1.065108e+00	1.171349e+00	-1.687800e+00	-2.515517e-01	-1.436248e+00	5.923483e-01	-1.118229e+00	-1.800599e-02	7.550167e-02	1.974484e-02	5.575683e-02
253           	1.062417e-01	-1.065123e+00	1.171365e+00	-1.687823e+00	-2.515528e-01	-1.436270e+00	5.923587e-01	-1.118244e+00	-1.800549e-02	7.550278e-02	1.974590e-02	5.575688e-02
254           	1.062433e-01	-1.065151e+00	1.171394e+00	-1.687871e+00	-2.515524e-01	-1.436318e+00	5.923829e-01	-1.118273e+00	-1.800582e-02	7.550397e-02	1.974616e-02	5.575780e-02
255           	1.062443e-01	-1.065174e+00	1.171418e+00	-1.687908e+00	-2.515525e-01	-1.436355e+00	5.924015e-01	-1.118296e+00	-1.800581e-02	7.550511e-02	1.974675e-02	5.575837e-02
